1000 10000
218 621 91
298 818 21
901 33 47
920 170 0
107 825 30
891 446 78
415 352 82
917 321 86
448 114 62
970 780 25
224 390 62
622 613 85
497 976 79
710 464 12
227 734 15
661 480 38
70 265 43
756 843 5
504 642 82
708 85 31
853 986 58
354 796 33
714 863 3
521 214 23
733 200 92
475 485 56
518 323 49
885 286 69
608 83 55
29 349 5
825 542 44
603 928 54
358 144 99
125 188 3
16 916 88
798 348 98
14 239 93
353 419 96
111 525 36
827 671 27
616 68 50
472 861 1
106 815 35
713 278 21
757 977 24
881 27 97
317 811 98
358 598 23
881 46 60
870 457 49
840 643 76
561 632 38
393 93 32
258 296 36
302 646 63
948 32 33
925 421 7
237 818 58
805 555 73
2 821 21
864 590 62
428 348 63
106 181 4
126 903 76
638 311 10
333 992 90
122 604 67
686 297 53
797 146 19
153 967 56
51 69 71
561 594 83
597 213 32
82 60 91
765 885 63
386 745 90
714 185 71
671 832 67
851 877 85
645 115 83
58 482 26
173 599 12
313 738 79
795 436 6
275 882 92
455 457 58
869 588 55
143 373 77
824 549 58
538 434 79
647 627 58
285 665 82
555 78 91
145 140 97
871 569 75
988 149 20
106 170 67
504 731 74
386 12 54
321 325 30
77 185 25
340 531 95
601 982 68
678 407 86
802 965 47
304 162 0
226 12 59
153 733 93
711 126 12
480 709 51
774 903 78
279 882 49
21 646 5
637 748 28
826 143 86
508 737 70
2 677 89
182 466 29
76 88 97
477 58 70
149 349 91
10 963 10
500 488 52
129 940 19
860 916 6
988 87 13
903 61 22
136 707 57
218 71 47
196 574 21
684 691 16
374 450 29
689 324 67
481 820 45
29 356 96
247 597 19
777 291 6
778 759 28
579 909 20
629 470 92
205 467 93
534 492 1
188 55 25
891 412 58
126 987 28
67 412 25
666 934 14
41 815 49
554 934 81
233 226 77
487 888 42
523 143 12
245 184 90
263 762 95
845 318 22
829 738 16
962 352 43
676 991 0
132 206 87
136 393 67
428 360 6
335 594 30
347 26 66
343 608 67
16 747 13
437 198 42
548 748 44
424 738 87
246 160 45
436 546 65
435 110 46
849 428 84
518 446 43
665 625 5
685 673 23
0 143 80
769 745 82
814 175 54
768 110 19
61 546 62
977 774 27
374 952 60
998 976 46
888 845 82
479 730 39
882 801 35
756 283 81
686 727 60
132 422 53
935 510 8
708 55 6
404 53 91
144 267 70
998 464 6
884 627 39
817 457 84
324 636 99
671 113 95
545 419 20
812 43 48
433 684 75
888 0 9
0 473 50
768 870 3
273 658 77
528 977 66
398 90 22
331 807 65
203 372 89
100 722 50
893 738 25
717 496 74
344 848 3
269 984 98
20 843 35
622 647 99
805 621 15
942 782 2
433 326 5
474 821 13
819 243 13
420 686 22
786 515 19
678 539 20
295 187 60
654 669 40
28 981 56
974 854 15
91 713 20
892 368 14
781 241 64
680 511 28
190 477 16
844 117 17
374 276 8
563 300 32
775 173 35
347 280 84
130 50 85
772 300 46
840 464 51
791 202 33
87 740 46
85 397 28
615 307 89
992 855 10
231 696 29
784 192 42
159 547 12
101 131 86
932 760 88
814 599 42
852 214 78
219 64 12
744 399 66
499 400 8
493 45 64
498 121 53
712 659 45
276 308 68
506 249 96
295 403 49
879 574 79
804 920 89
515 467 98
893 659 30
803 975 37
330 518 36
584 150 72
520 144 18
510 206 13
774 894 46
8 892 5
406 777 43
337 518 81
280 819 93
271 476 25
447 878 59
440 562 46
910 3 24
612 343 36
473 33 88
358 985 90
714 497 54
810 649 93
17 876 32
77 438 81
590 542 55
190 949 48
211 670 13
89 991 8
155 356 86
916 864 47
429 684 70
737 835 88
958 910 25
324 694 66
22 302 87
479 598 65
127 715 2
277 649 4
117 580 11
908 759 67
5 394 12
337 469 8
424 865 42
843 960 28
64 943 38
373 263 49
271 42 95
34 320 0
609 755 58
125 62 70
633 194 67
740 295 10
772 978 71
757 913 57
617 651 78
814 844 70
838 847 46
795 52 80
531 727 46
165 258 74
57 375 85
367 915 0
131 359 36
425 426 98
182 728 56
471 238 90
673 19 18
385 401 53
984 566 74
261 360 2
997 94 8
733 972 85
911 398 67
534 216 47
941 631 23
387 538 90
786 659 85
913 332 9
664 146 77
544 957 53
714 125 44
229 238 63
482 913 38
433 314 71
98 22 37
538 348 37
804 77 46
445 323 90
155 962 27
908 935 92
107 108 19
289 493 26
678 175 11
524 449 37
636 493 44
462 336 77
488 891 39
728 470 46
138 199 30
918 198 17
272 103 31
823 763 41
861 647 47
335 442 1
321 636 32
140 308 40
662 815 62
578 886 0
684 809 82
801 496 10
621 418 92
235 54 50
545 520 63
326 678 66
826 618 78
248 99 29
16 379 72
523 167 94
255 112 91
748 6 67
404 91 42
590 341 60
149 935 32
354 222 67
955 182 73
548 153 6
230 765 25
99 400 62
817 672 59
733 502 62
321 961 34
435 471 81
957 181 67
57 8 42
326 392 71
316 222 88
685 89 4
235 56 21
15 484 56
1 252 25
992 907 1
252 126 74
549 284 28
982 13 9
408 571 4
455 898 70
167 164 99
177 551 50
764 441 3
682 373 50
382 837 91
565 104 6
196 678 5
871 165 20
816 109 34
394 475 94
885 130 35
924 459 57
219 651 49
228 285 84
978 599 8
73 819 25
346 835 33
992 628 29
27 996 27
33 327 87
336 484 60
437 466 18
713 13 61
538 97 68
440 74 72
624 129 23
938 835 44
951 40 16
467 69 5
295 165 61
996 71 54
759 350 28
741 775 7
15 295 74
58 944 43
849 868 11
953 180 56
373 481 34
625 676 75
934 330 49
551 593 5
886 69 77
640 723 94
661 88 84
869 866 48
234 178 86
103 677 89
866 304 47
553 917 80
182 572 11
342 257 28
528 229 43
158 674 61
113 695 84
183 332 55
522 70 60
442 791 80
612 848 92
533 339 61
982 179 96
722 82 28
30 810 25
675 194 20
35 598 12
559 971 75
380 163 99
882 41 63
215 367 69
734 386 6
365 631 51
391 948 81
947 339 91
769 209 27
342 656 43
842 716 98
865 605 49
946 906 52
599 775 77
322 903 26
593 936 28
803 804 85
810 300 59
58 627 18
723 76 98
917 734 51
768 675 40
21 123 44
267 120 67
183 970 27
0 590 57
250 169 73
299 398 88
632 343 31
210 574 61
539 604 58
225 899 20
318 218 32
410 206 33
654 159 74
139 203 16
573 669 95
35 400 47
254 476 21
819 308 51
719 163 56
736 45 24
190 888 74
96 147 93
527 421 68
926 733 5
900 864 36
665 262 24
452 544 31
820 985 48
814 498 53
535 165 72
683 314 91
434 933 88
983 237 57
58 578 65
577 305 46
978 780 83
504 653 10
48 774 25
248 720 67
578 171 95
209 744 7
301 827 19
88 750 15
667 344 4
324 381 94
57 918 2
660 470 93
207 601 6
320 495 70
365 360 6
264 876 79
180 188 20
239 943 95
72 325 12
224 305 86
992 747 37
661 11 34
520 492 83
672 578 85
770 191 58
1 512 33
683 140 21
319 567 9
87 696 92
805 812 46
498 774 60
822 68 19
332 777 0
568 962 6
664 379 28
449 12 64
906 252 59
512 278 55
879 426 71
332 858 9
387 468 51
8 681 64
52 225 81
706 995 4
607 762 85
335 208 74
549 409 59
28 92 90
588 594 15
744 846 46
173 904 34
547 398 86
599 854 4
16 294 76
227 150 21
786 453 57
485 107 69
727 46 20
253 79 6
66 128 48
471 936 8
181 880 7
299 709 17
4 383 87
167 811 29
562 750 57
212 883 14
432 154 27
106 61 3
160 491 72
134 443 26
230 463 93
986 858 0
654 632 39
288 598 45
389 526 31
408 3 22
534 18 97
547 864 64
34 730 68
698 750 33
403 173 75
251 297 69
447 490 19
251 369 46
24 407 63
976 345 11
57 709 20
551 192 44
240 350 72
312 161 18
76 130 54
708 144 97
32 336 68
771 617 26
13 868 96
465 206 38
348 56 77
63 980 27
91 419 34
537 882 22
869 349 3
496 524 47
194 875 2
515 875 3
519 959 69
24 142 61
356 524 64
805 518 71
950 185 4
594 294 46
388 696 5
974 304 65
462 299 51
255 415 22
52 856 52
863 870 0
416 479 20
24 193 69
615 726 52
395 671 7
684 752 28
834 425 73
551 972 40
585 582 23
504 387 26
845 159 81
456 865 75
796 905 12
573 672 73
237 291 3
98 383 78
932 829 55
152 834 51
256 209 85
662 745 14
511 73 26
208 815 44
164 312 92
211 430 66
546 799 8
523 478 69
474 744 0
