10000 100000
8578 5853 34
3008 6229 21
5907 6282 57
2189 3122 45
8115 3331 52
2398 15 16
1848 6358 22
7849 6307 45
2915 9048 90
1116 7849 70
7303 130 10
6105 3645 99
2496 3442 33
98 2569 38
7930 2974 19
1319 2598 57
7739 9623 5
1843 304 58
8415 7801 19
8056 8490 57
474 711 42
1145 4970 5
3309 3671 55
6347 6457 88
1047 4692 13
6671 3313 98
1531 2307 54
7822 8497 36
1035 2671 24
4506 90 58
3061 5838 31
9404 1366 82
1928 1797 91
9129 6843 79
3363 7712 96
7795 2034 56
4936 6571 31
1538 3644 53
367 4134 4
40 9407 91
8562 1222 59
7185 5029 84
8851 1433 25
7019 2891 50
6428 1853 57
9967 5362 23
9132 764 74
2914 796 42
9346 3087 76
4334 6572 44
6400 3007 63
9700 7878 76
9962 6005 50
6426 1089 0
1688 7115 90
639 3261 31
8323 6357 55
7613 4928 49
3787 1575 28
8285 4004 57
6501 6912 54
2690 3097 20
3777 3964 15
9460 7485 46
2121 3950 71
2793 6150 40
9365 8869 14
1765 7809 85
8461 7240 37
6111 3144 41
4689 8303 58
2907 1938 40
8459 9660 53
3382 4618 8
5637 5569 48
4989 9100 46
3046 6751 69
5956 8568 5
5162 1673 13
6735 8040 34
8584 8744 80
6584 7349 93
1503 6818 18
1096 2977 96
1920 9059 72
241 5941 7
5190 9483 94
8517 5446 43
1273 3242 68
3739 43 65
4511 7248 21
6662 2495 51
1960 1533 51
4113 4563 58
5953 5329 56
5703 1620 22
2877 7146 13
9297 7049 6
951 4278 81
1365 8275 12
5139 8722 30
272 488 2
536 4663 96
6472 7783 44
1963 6453 8
5968 7006 15
9112 8090 50
3999 8808 29
3764 2280 25
4937 4509 33
5592 154 90
4009 6564 56
5719 8281 14
886 2433 74
2794 3611 16
2588 4697 69
7349 8648 61
6897 1232 61
5232 2577 48
3781 2133 96
2527 4401 63
2457 4778 20
572 1347 92
5623 531 2
3934 3068 46
58 6527 61
1913 4342 65
6831 8095 26
1420 6897 61
5195 7904 87
5313 2984 89
621 8657 58
8463 9368 85
2456 3903 76
4153 6706 68
1382 4290 55
7748 2295 45
1178 7252 75
5173 8735 41
8656 1805 59
3023 7018 96
8611 3194 19
8171 4015 58
6074 5150 11
3230 9233 77
6500 9828 32
9236 9891 33
1145 7310 21
8426 7268 51
6122 5984 71
3633 1664 77
6035 2727 11
9811 6203 14
1612 3574 23
706 9682 45
3331 9244 95
8007 7088 68
1597 5931 54
8117 5175 38
531 2368 27
6141 6623 39
3936 7000 86
2572 8382 87
6148 9414 72
8603 9384 96
1641 7296 37
7568 1488 88
692 8031 81
3863 1552 93
6005 1683 28
4224 1932 26
9328 3246 6
5018 6362 80
3720 5179 30
6407 4846 11
861 4321 59
7027 5150 2
8527 9287 78
2969 8249 68
2519 6445 12
1859 2063 20
6439 7670 76
3340 6793 97
2824 4099 34
1903 9711 85
5319 7547 12
4670 8565 95
7361 6449 33
8604 4704 15
6103 1402 63
1571 7238 8
7460 130 72
7843 3995 4
5665 8215 96
8592 8124 78
8142 7506 74
3016 1043 3
5520 7642 32
2504 8899 77
4245 444 60
7148 1699 96
1723 4273 55
3663 4021 50
3561 7021 20
3064 6453 75
9667 1831 42
4592 3048 98
526 3599 11
5722 4112 26
8994 5752 41
3363 1338 54
424 6155 90
2891 4545 34
3927 3013 98
9053 8372 48
4493 8586 65
2326 8859 24
5305 2202 95
2597 845 49
2896 4949 62
7279 4856 34
9484 7763 93
5359 5119 89
5512 580 91
767 1899 81
8311 6440 72
7673 2425 72
8196 7308 61
4571 615 5
7062 483 22
6869 5678 0
68 9494 0
2852 8798 11
7065 700 99
6958 8155 7
924 4839 93
3550 5849 56
2571 6509 80
3723 5795 40
4534 7076 69
4727 2797 52
7989 1947 1
9592 8565 92
7109 3322 67
5206 1565 12
8702 5614 13
2776 9613 38
3883 1603 32
6286 8638 61
744 7143 18
2423 1254 65
9729 2654 90
8604 5726 88
6242 5543 69
6729 4924 5
9182 2323 93
7275 8553 38
6909 4271 13
2335 7192 88
6639 5319 79
9405 2584 7
2015 7131 75
23 6711 80
3802 166 29
4984 2328 90
3772 5078 35
8016 8434 59
5130 226 68
8298 3793 28
44 1309 30
3936 1872 7
3832 978 84
7598 895 93
6563 8566 91
8925 3299 97
7661 904 65
4780 6896 73
1045 9830 27
1937 723 23
7717 2224 59
9870 8020 41
4708 4588 23
704 5550 34
4507 1690 90
2674 8125 29
4623 7628 74
8149 7490 86
8802 4293 37
3735 1813 53
4659 1957 27
6122 9642 42
4392 5031 8
782 931 55
2799 8513 63
1928 720 92
4830 8674 41
4113 8537 62
8105 79 12
3037 5218 42
2365 7777 98
9323 5435 89
5515 5831 87
3384 8496 72
8811 4272 71
5139 1558 58
1140 9715 37
921 1883 20
4928 2241 76
8 8035 75
2354 3447 66
1096 7821 71
2683 132 55
5457 1688 63
9539 5482 77
4647 2154 75
8053 8373 49
2826 7270 81
6568 7577 91
6302 4326 26
156 102 56
4720 7997 22
2754 5435 94
7053 282 18
9997 8487 46
5316 9292 9
2571 6822 80
1933 4099 59
1563 7268 10
8441 2116 31
4516 924 73
9863 7089 30
3701 959 4
272 2535 61
2660 1157 69
3901 1247 73
8623 7741 2
3942 4228 6
2106 1479 82
5066 9932 62
3710 5693 58
4704 6255 64
2626 9293 35
5551 3905 15
9262 2744 93
4099 4920 28
9785 8320 31
357 8808 6
9870 1597 0
815 7841 6
9707 2002 86
6094 7797 69
4226 3895 17
7430 4202 42
9586 4426 38
4626 1199 8
7589 9887 46
4969 7150 54
5899 4779 57
3656 7021 95
3414 1242 47
3708 795 81
209 2871 11
3550 7572 97
6510 3140 34
6939 5827 76
5194 7272 75
2794 153 97
4478 4235 92
9430 9156 88
7622 6017 43
2809 2251 14
740 4699 65
1553 6117 3
3703 906 58
4253 3949 92
6134 1760 48
4684 5404 10
8335 9171 14
4966 716 75
7122 8823 18
7777 8391 92
7980 5761 98
6762 9562 26
9505 7370 47
5323 2245 53
6855 5402 56
1668 8539 35
7407 1576 38
9627 1294 60
9446 9016 9
3081 1389 25
859 587 74
6166 3902 62
9390 3845 40
4810 4739 29
6888 5394 29
4628 8275 9
2507 5061 50
1003 7382 64
3943 2915 57
5536 3217 20
7477 4910 84
4247 2682 97
9902 7439 63
767 6131 71
8519 1604 70
4395 4478 72
8206 2626 10
1157 2954 7
4399 4070 55
4694 6929 2
5773 2045 87
1827 404 18
7980 4537 79
3220 5098 82
4908 108 47
626 1484 2
7853 3465 51
2857 6909 34
7456 9086 91
2482 6025 6
6268 3168 64
9880 4060 43
7642 6248 56
7955 7823 98
5700 9288 18
2666 4918 56
2689 6549 72
2225 567 26
7024 6802 44
3742 3767 66
1149 7049 4
9438 5317 35
8407 1261 17
5465 4043 81
1557 513 62
4676 5337 66
9009 4907 41
7180 7567 34
7036 5657 27
9775 8897 73
5031 4878 62
6831 5368 22
9368 6006 92
3025 5548 54
8816 59 0
1948 2001 83
6702 9106 19
3872 931 21
5978 8494 3
5953 1745 1
2264 9109 7
9237 9129 89
8181 22 77
288 1607 73
2301 7197 65
9007 6757 57
500 222 15
4492 8240 59
5418 4838 98
7293 9254 5
7444 6459 26
5129 3777 26
9718 4595 13
1809 4972 60
5230 6218 5
4763 177 60
9300 849 92
6756 2437 9
1082 8051 47
4967 8114 60
2181 7804 56
7129 8647 39
6810 2831 60
9533 8159 38
2826 8147 72
6434 1015 37
4613 8824 82
4500 8039 56
541 7229 28
9089 943 4
4924 113 89
7219 2684 24
4840 930 54
4473 4478 99
6259 9583 5
4067 3488 92
5970 9332 4
3174 1642 98
893 7218 10
8300 2052 66
6033 3027 8
3932 5950 83
2629 3716 99
6417 2231 76
7638 5143 37
6530 253 24
2325 2692 21
8362 5345 70
7292 6380 51
5020 3335 55
2334 7329 91
5128 885 14
9221 5158 43
5925 6447 65
7377 7604 40
699 4340 41
7461 8022 62
5489 4238 26
8473 7522 52
5731 3880 70
2543 7523 90
7824 3239 8
8192 4085 11
5143 7904 52
8474 7781 4
4040 6649 81
2234 9292 3
4534 7871 26
2906 7451 89
2654 7066 24
5849 2910 64
6227 1816 97
7881 7650 8
8510 8317 30
595 2340 76
7162 4368 73
5218 2597 97
6344 4462 66
2660 6051 97
8842 9210 87
1335 9185 67
5115 2524 6
6442 9278 66
3603 7440 16
9232 6941 60
4307 6300 98
1277 7645 64
3080 3115 58
7224 5787 81
3245 7364 81
1266 3868 69
5377 7310 9
8941 7300 17
1666 4126 60
9113 1713 80
9947 5802 42
2925 465 0
4543 79 35
6947 3089 42
3741 2232 17
9717 7200 9
4590 5532 25
1381 7778 21
5678 4560 19
5371 8125 24
5245 407 66
5338 1725 60
2907 3465 12
8964 4684 32
7598 7701 80
9606 2166 51
8402 1512 62
2080 4900 59
7551 7036 28
6109 8643 98
7804 9628 45
7458 2396 48
8578 2136 28
9924 591 72
361 9914 86
153 9025 91
3593 7999 74
2510 7940 27
7385 2251 10
7232 7886 35
4820 9915 74
9465 1040 43
8510 291 63
8938 7297 41
5485 4036 27
7219 5344 66
6608 2180 86
6074 8589 15
5377 6353 85
8908 4503 22
7263 8321 18
1668 1222 94
7536 107 61
7481 5941 9
9882 7654 94
942 106 57
129 2619 3
3992 2500 6
3054 1415 20
6354 310 93
1048 718 63
6378 45 49
4538 731 21
6661 5901 7
4286 6395 80
3727 6415 81
1572 4725 29
1628 259 4
9629 2654 42
4883 9724 68
4776 6170 16
4160 8881 26
192 3384 50
644 4269 92
4200 6411 29
5692 6854 79
7455 8859 99
8982 8350 74
2345 3227 12
214 3766 44
2146 2285 19
6111 7342 93
1326 4779 74
9864 9902 97
9794 1812 61
3346 2228 98
6436 8500 82
9198 470 16
2166 7362 87
7348 285 41
4283 8253 39
4245 347 52
7282 5443 81
4565 8936 80
9142 4201 61
5788 3467 19
8578 5419 5
9679 1763 5
5208 5136 4
4562 3604 22
4253 54 40
7627 9057 53
5430 8312 44
850 4446 91
6145 5723 64
1686 4526 61
8349 4105 10
8075 2892 99
2196 7656 83
3136 9164 27
7979 8824 40
4717 1386 61
7090 816 76
2140 7618 27
6439 9650 53
2805 7457 18
5622 3064 83
1469 1396 8
1720 3519 18
2506 8660 54
3247 1546 68
313 4119 70
2503 4396 51
9339 7530 10
3653 1055 75
307 1994 26
9610 123 71
3015 8942 43
9661 7462 50
7027 8444 56
7873 7619 33
4526 8679 21
2500 5197 57
2247 8114 91
494 4985 54
9180 4274 76
7379 3187 66
9934 9918 42
1808 4379 7
6923 4853 25
1433 9521 27
6590 6695 22
2618 61 94
7488 3095 66
9621 8656 86
3565 4848 84
7546 2845 88
5487 5060 30
4231 1266 16
2293 8923 97
2918 827 23
855 4052 40
8079 6146 68
6294 4009 43
4623 4340 21
8871 7830 99
1628 290 50
1553 4325 19
4713 1868 10
8600 4694 81
819 469 83
7719 3928 0
2859 6726 14
4770 4238 61
1088 64 29
3920 4884 90
9893 3535 13
5226 6658 75
8076 191 91
1989 4389 66
9881 8379 89
9022 8165 2
904 6105 94
9410 4936 79
549 94 96
2320 213 33
3453 5942 71
6094 3379 68
2472 4221 69
5711 8336 12
8127 697 26
3504 1367 82
2996 1382 74
4726 7581 72
5444 3717 93
1169 3386 35
7167 6303 11
9767 2125 56
3423 5007 20
4256 7682 82
3753 4168 43
6587 1322 69
8037 1046 58
6755 7547 25
7379 2077 45
4357 1394 74
176 3624 29
1305 5956 83
7672 5287 66
1066 9181 70
2531 2244 7
7548 5636 51
2866 6070 49
2294 3587 47
5647 6030 75
9624 3629 41
8714 9956 76
4314 3698 45
9294 5371 92
876 9009 85
4580 8233 70
2883 8655 89
7890 1704 34
4605 3658 57
5068 8342 10
9289 3370 59
9395 6639 35
2216 6329 40
7147 2181 36
5891 8369 52
6178 4800 49
5954 9298 34
7823 8698 44
5928 2641 86
3282 3796 17
4380 4622 55
567 2208 20
4 7172 99
2451 5568 8
6422 4976 18
9184 9500 89
2318 9776 93
4642 5823 74
1848 7319 36
4615 6619 3
9168 671 69
4809 7755 53
3476 7840 14
9851 9979 88
509 129 50
3103 3398 61
5936 1663 23
6492 4099 68
5308 3607 15
3664 5632 77
3597 166 50
6441 8913 7
7259 7099 63
9729 2952 85
2011 4823 6
2582 1295 71
1956 7059 17
3608 3860 73
8091 6873 18
5602 4262 52
7243 1473 47
5923 7418 81
9747 2145 28
1119 1350 56
5246 4130 57
4105 173 70
6627 3416 41
5453 3696 10
2781 7862 23
1588 3369 93
133 1378 21
7294 8835 57
3085 2484 3
5076 9229 28
4492 2743 29
6903 5109 83
5707 6014 83
4713 2914 57
4621 1592 10
6817 2624 43
8198 2470 27
6178 8284 99
8574 6681 16
4129 4425 41
7829 9207 39
126 1631 20
8122 1482 33
7436 8620 37
895 6132 2
8384 1991 94
1145 6480 21
2740 8150 98
1695 9097 72
8942 1008 20
9808 639 53
184 7928 67
396 4476 11
6133 6494 12
9504 9817 32
5984 2776 87
7205 2223 73
5220 1424 19
1094 1201 28
5964 8164 15
4402 6487 28
161 9040 14
212 9783 53
2349 3335 40
8972 3916 78
4525 7546 56
8566 1286 79
604 3658 74
3759 9723 93
9700 2880 22
3218 3256 0
4461 2285 7
4720 1008 49
6469 8729 70
4022 3801 66
9555 1591 56
8871 8198 78
6319 6306 12
6112 6973 2
732 4509 88
2518 197 52
4091 6320 6
3169 1730 74
4580 2240 39
8804 5281 79
5392 3220 3
6514 1476 37
529 1661 32
8430 1208 77
5229 1866 34
503 9084 19
181 7014 62
1997 9460 95
8048 7467 16
8854 2724 81
6033 6334 67
264 7145 37
1154 8204 18
8636 4033 32
4028 3725 63
3871 3952 83
1197 2144 98
7420 1221 33
8277 1153 6
1065 9126 9
4375 9478 45
8758 4042 26
9648 8257 54
9284 4626 98
1849 3948 44
9773 9814 83
7079 5778 80
2382 170 95
5726 2893 59
5540 9245 62
4388 66 11
2338 6937 11
118 7266 75
2807 5034 20
3418 4485 26
354 49 75
2823 3192 68
6176 9084 19
3463 5086 72
9609 330 38
355 8297 32
2943 5864 87
500 1400 92
4345 7937 72
9317 6776 62
7369 9094 57
6671 8568 3
3006 4646 90
6293 2008 61
8852 7366 43
8397 1823 32
8277 2052 16
1825 1195 63
3462 1511 92
3776 9978 45
704 7353 24
1941 6691 34
7031 9346 58
692 3436 89
1043 8201 50
462 3331 33
4874 5885 88
7163 5110 75
2396 6523 87
806 5268 15
2419 3703 50
9995 5787 59
7823 2467 98
8769 1306 47
7026 7487 55
3366 7057 36
5936 2348 93
3403 2360 78
6392 5804 60
7979 1193 10
8219 8589 89
1192 6716 65
1418 7395 72
4221 1732 93
8879 1099 0
2494 3717 99
541 5926 28
544 5530 5
6128 4954 44
2524 3579 23
5596 639 28
5851 5805 55
1251 8240 97
209 5161 0
2084 337 3
4880 7361 96
9256 9838 50
3169 5008 56
4018 7292 92
3177 1742 8
7854 2499 16
6076 1177 62
8892 8852 67
8948 3211 92
8129 6242 72
3007 4465 36
2284 8891 68
6354 6307 46
896 8469 12
5569 2392 28
8184 4972 75
9455 804 18
6619 6606 29
289 799 85
67 8935 15
6497 7718 4
589 3735 3
9684 1100 5
4629 5610 6
3947 9822 60
3326 4821 17
6214 618 21
2313 7071 6
7494 4973 81
4041 3581 56
6997 9972 24
6225 8978 80
9200 7207 13
4797 1290 15
6390 3298 9
4065 5683 70
3383 8371 74
455 7211 66
6123 5473 74
8568 4011 58
7569 8541 42
5325 3513 80
5875 5977 88
3528 4960 60
4247 8850 52
9699 9089 85
2331 5279 0
5681 7409 7
7546 1724 39
6990 2267 70
3563 2990 68
7845 9971 31
8433 7818 46
8095 6604 90
6949 1741 34
1357 9610 11
8916 7542 2
6508 7163 26
5210 4861 56
1532 4046 39
2455 9260 27
3299 9815 9
7624 2129 85
8619 3662 6
363 96 69
3927 1565 7
5805 7975 72
3263 7182 17
4871 8106 99
6487 9439 17
9220 2985 41
3701 1572 78
2845 9503 15
5802 8630 97
8153 8332 8
1767 4636 37
919 1539 47
5730 5854 19
2551 3723 96
3463 6893 4
3035 5392 45
902 6116 51
4163 5491 2
470 8887 85
3361 48 90
3262 8513 63
5079 2428 9
6451 982 73
7858 3060 93
5371 4575 65
6459 4912 44
2177 9827 92
1572 8636 88
5138 488 84
2878 7077 68
3082 9874 36
8741 6691 95
3734 7856 85
5563 1719 75
5231 7140 29
7425 687 43
9810 6413 73
8250 3267 91
3642 6919 54
764 1571 28
723 7002 60
3077 655 58
4385 4166 82
5544 786 99
7243 2666 26
1580 1610 63
803 1840 99
3003 8222 47
5050 8019 22
9230 117 53
9144 6572 44
4133 4511 33
5321 8852 28
9983 8699 90
9303 0 30
9506 924 83
1768 1341 22
8473 8316 72
9825 1466 15
2813 178 73
522 4049 45
7932 9761 98
9447 8305 4
9282 2507 38
4367 9936 60
1285 6636 33
146 9567 73
6322 3093 87
8555 9954 12
8010 7924 69
7112 9110 51
8105 797 54
465 4269 44
6296 2543 69
9757 8938 82
8629 1331 70
4553 5216 93
6427 2926 4
5581 9047 10
6572 3905 74
5664 1414 67
3295 8366 63
4583 670 26
1102 336 50
5676 4353 11
5967 6743 70
1618 5974 20
9878 3737 0
8090 6436 17
2648 8807 38
8879 915 15
2896 4322 13
6368 3446 28
4605 2731 16
4918 9355 87
4649 5733 7
4133 7466 67
7655 5504 31
3748 8389 60
6500 1415 96
6094 7024 70
8204 8986 66
1627 5093 70
3184 7485 63
83 9205 64
9799 1619 3
5870 1468 15
1 3169 18
4535 254 61
2800 2022 90
1377 5015 88
9615 6902 53
9022 1242 70
204 1058 29
7263 173 26
1024 7748 88
8753 7579 93
3639 1199 52
3886 5009 88
254 9134 7
2037 7517 95
8218 8957 25
4073 8773 16
755 4083 73
7268 4211 37
558 3165 97
5738 6046 27
8404 6383 45
8210 6646 11
5346 6634 67
6848 8205 90
9185 4468 57
1484 4680 44
4302 189 2
1725 5765 96
7384 3604 71
2341 3541 27
9412 5914 11
6287 1340 62
116 5289 72
7697 5907 63
2197 8975 31
9503 7622 3
5229 5546 79
574 7325 22
9494 3398 15
6165 8955 21
4470 2397 78
6549 5565 74
9033 4192 51
6923 1581 60
9747 8969 0
9160 8136 52
6391 8882 56
949 7704 21
7571 4684 46
1917 9433 19
1370 5461 14
4431 8290 80
5897 2245 14
9584 6211 60
8752 632 40
6043 6630 86
4094 2094 94
9814 5951 87
5632 5334 8
2214 1328 80
6388 7647 45
679 764 19
5837 5509 29
3269 1244 24
1585 2250 90
147 878 73
8011 2268 81
383 294 39
3033 6600 26
625 4707 30
3406 2374 50
8660 607 4
5304 9500 53
1369 3889 77
5539 318 15
5557 9730 57
5924 9538 42
8483 5805 65
983 9169 44
2578 7246 13
6258 5493 48
8481 555 38
2939 1000 68
1772 5156 67
7459 5803 56
8588 9602 41
3607 6714 74
7557 1143 3
6912 247 32
1637 2398 82
1113 2285 23
6369 1175 25
3684 3924 93
5307 6633 96
3369 5034 46
2016 5759 89
909 3650 51
5875 4018 45
8157 6617 78
4171 6226 82
3722 993 47
8330 9612 53
9012 3903 60
1315 5470 59
1044 3492 51
36 341 1
9124 4501 64
8051 6584 22
5810 9126 20
6221 2507 82
1921 9118 35
5960 3139 52
1401 9641 49
5301 4413 38
757 6487 11
5669 5715 9
2000 6187 82
6548 9801 14
7870 9542 49
4298 2596 40
4371 3567 21
58 7574 12
1980 5443 46
9732 8778 54
4767 6442 75
2252 6945 55
2822 5464 11
6139 2306 96
8428 607 71
5339 7721 86
285 2225 4
8834 1823 2
5094 8437 74
1692 4942 64
9261 531 39
2798 911 92
4136 9832 88
9895 6966 79
6652 4468 52
9785 212 42
6878 2168 51
2374 3044 34
4600 275 95
7090 5777 51
8256 9758 67
1628 4002 37
1666 8943 51
7253 4640 32
2134 5842 81
5268 7203 87
6335 8438 29
3715 5641 39
4648 3366 71
8142 1430 84
9988 8191 7
1858 8795 88
1771 8704 76
8614 3252 9
9682 4829 59
729 5629 14
6061 5255 34
1462 3398 61
7177 2402 33
2649 5587 51
9086 1607 67
2340 5484 42
5714 3561 70
9419 5017 61
3379 2689 68
497 5082 7
8579 8960 81
1559 8020 84
1442 5142 19
9741 8087 28
2583 5386 71
2574 4954 19
4315 1756 78
5126 4959 18
5266 9853 56
9037 8503 36
1685 9904 9
4887 8918 27
2254 8214 27
6135 1799 1
6899 9217 99
7039 8730 13
4264 4983 54
1487 9359 65
5967 9128 50
8582 3166 69
4943 7646 61
8496 1285 55
2614 9685 30
2896 2058 90
8180 8600 52
1316 8092 56
4744 2180 56
9059 5006 5
8282 95 25
3132 8445 21
9587 2794 17
8826 4005 71
6459 6228 40
9387 2770 81
1539 9543 1
6841 6805 94
8309 8325 14
1995 2555 97
1794 4736 94
734 6897 57
9959 239 22
5741 361 93
7771 5994 12
836 4835 83
5856 8333 8
7253 9673 81
4385 36 45
6807 8330 66
8819 9760 51
9284 133 98
2486 9710 25
2137 2155 47
9164 2577 4
3210 1452 75
6606 7131 49
589 2913 26
1315 4470 82
8663 696 90
6166 8577 97
9244 4183 78
4793 618 13
9595 1871 96
2170 9400 59
817 1087 30
7699 9591 16
8404 7577 75
3873 4721 84
5465 8307 41
9712 5045 41
4046 2575 8
8101 2691 55
8895 3734 91
6721 2923 39
4862 9731 81
3563 6354 50
9895 8426 96
3904 7126 94
8553 350 65
2860 9587 86
5104 9551 95
5354 4163 3
8448 5097 31
5238 2929 30
6608 6943 90
1654 6119 54
6454 7860 76
4834 7950 74
3251 6120 66
3045 2036 39
8056 2732 98
1643 9645 67
9608 9202 54
3123 6383 46
3952 2416 73
5631 5572 8
5939 6120 31
3325 6783 62
3497 8909 13
9626 1101 0
716 4969 68
4003 8401 43
5072 3485 29
5126 8098 7
3420 9831 25
3 9916 96
6269 9016 89
1882 8110 18
4977 5679 20
3603 8310 37
518 248 1
8270 1901 85
246 4841 29
8273 4154 24
4012 769 56
7964 1576 39
998 8932 39
1194 5798 80
656 8320 13
6629 1465 86
5472 6318 80
3080 9131 29
4475 1090 77
8286 4120 64
2753 9239 28
3461 6487 78
2290 1131 11
3785 8591 36
2466 1824 37
6215 4425 1
6721 9388 50
3511 4146 79
2416 5825 36
6696 277 63
9483 1152 34
5063 2094 11
8971 3427 32
4427 8663 67
4844 3251 28
9798 8183 86
1546 7073 68
9782 37 42
7326 595 97
340 7895 73
1572 7010 56
8219 951 97
6496 5830 1
1289 8226 87
5249 6184 9
7521 8232 9
9970 4183 89
8879 7649 83
3876 2835 27
3051 7741 18
7033 4368 78
4321 9438 28
3631 5661 72
2527 3626 65
1617 2096 31
8779 1928 34
7485 7783 65
8910 1049 26
9729 3161 25
4446 2466 60
3986 2979 31
7887 9513 59
7386 1543 53
1087 6587 25
1508 3959 37
903 4211 11
6492 2750 57
1986 5714 36
2567 134 4
3773 2110 17
8671 7004 5
9251 4486 10
4070 128 66
307 5705 36
8876 7480 92
9084 3480 80
3983 6973 2
7671 8702 73
9158 1376 20
3870 9789 79
3176 1432 19
3298 4754 50
4938 6262 46
4722 3050 44
395 6481 50
4843 5629 1
3433 7982 90
6121 7257 83
1974 3435 21
1758 4880 59
8290 9357 54
1126 8305 24
8761 1209 32
4744 896 39
2325 9094 76
7351 2496 43
8696 962 76
3842 8344 41
135 5206 8
5075 2242 49
6942 1425 77
